6.078	-16.73
6.08	-17.224
6.082	-18.633
6.084	-15.138
6.086	-15.102
6.088	-18.822
6.09	-14.709
6.092	-13.967
6.094	-12.583
6.096	-15.427
6.098	-14.173
6.1	-15.072
6.102	-15.701
6.104	-15.935
6.106	-14.613
6.108	-15.934
6.11	-16.807
6.112	-19.612
6.114	-11.734
6.116	-15.634
6.118	-12.649
6.12	-13.59
6.122	-13.865
6.124	-15.105
6.126	-16.709
6.128	-10.171
6.13	-9.1277
6.132	-14.097
6.134	-11.976
6.136	-11.822
6.138	-14.295
6.14	-11.78
6.142	-14.087
6.144	-11.43
6.146	-12.688
6.148	-8.7921
6.15	-9.7182
6.152	-15.091
6.154	-9.7905
6.156	-9.9931
6.158	-12.308
6.16	-14.392
6.162	-9.8767
6.164	-8.131
6.166	-10.697
6.168	-8.8702
6.17	-9.2009
6.172	-13.056
6.174	-9.6272
6.176	-11.925
6.178	-11.213
6.18	-12.02
6.182	-12.517
6.184	-9.2231
6.186	-8.2423
6.188	-7.0388
6.19	-9.5776
6.192	-8.9028
6.194	-7.1682
6.196	-13.51
6.198	-6.2067
6.2	-8.2742
6.202	-7.8548
6.204	-9.3767
6.206	-9.3474
6.208	-7.9387
6.21	-7.7871
6.212	-8.0404
6.214	-8.671
6.216	-9.3499
6.218	-8.8401
6.22	-8.4831
6.222	-12.829
6.224	-10.975
6.226	-8.6196
6.228	-9.7212
6.23	-6.917
6.232	-5.4749
6.234	-9.7519
6.236	-3.8005
6.238	-5.6605
6.24	-4.6049
6.242	-11.572
6.244	-6.2397
6.246	-10.056
6.248	-3.1161
6.25	-3.8322
6.252	-9.2621
6.254	-8.0286
6.256	-6.0708
6.258	-7.3346
6.26	-9.4624
6.262	-10.506
6.264	-4.1862
6.266	-6.711
6.268	-5.5845
6.27	-8.8154
6.272	-4.2817
6.274	-5.8392
6.276	-7.6146
6.278	-10.141
6.28	-2.7744
6.282	-6.3343
6.284	-5.6996
6.286	-6.5952
6.288	-6.6573
6.29	-3.4129
6.292	-1.8846
6.294	-2.9168
6.296	-5.4067
6.298	-3.9088
6.3	-6.8004
6.302	-5.8943
6.304	-1.7679
6.306	-5.0145
6.308	-4.6232
6.31	-2.8778
6.312	-3.4715
6.314	-0.14662
6.316	-0.44055
6.318	-6.2314
6.32	-2.5537
6.322	-4.7646
6.324	-4.5239
6.326	-3.4234
6.328	-1.1671
6.33	-4.3925
6.332	-3.4573
6.334	-3.9685
6.336	-1.7712
6.338	-0.081205
6.34	-5.6564
6.342	2.1878
6.344	-6.6539
6.346	-1.222
6.348	0.95658
6.35	-0.1668
6.352	-2.7366
6.354	-1.7728
6.356	-1.7654
6.358	-2.4824
6.36	-2.0731
6.362	-1.7112
6.364	2.0047
6.366	1.5369
6.368	-1.4426
6.37	2.1845
6.372	1.4185
6.374	0.39185
6.376	0.88101
6.378	-0.0055968
6.38	2.1019
6.382	3.7346
6.384	2.8663
6.386	-0.8545
6.388	0.80854
6.39	0.19659
6.392	0.037641
6.394	4.2036
6.396	2.5879
6.398	2.8846
6.4	1.8357
6.402	0.70522
6.404	5.5581
6.406	0.26417
6.408	0.091143
6.41	-2.3849
6.412	-0.41256
6.414	3.0909
6.416	1.4105
6.418	4.6856
6.42	2.2783
6.422	0.83522
6.424	-1.0106
6.426	2.113
6.428	-2.8914
6.43	-2.7535
6.432	-1.1743
6.434	1.8285
6.436	5.7108
6.438	-1.4189
6.44	-0.2691
6.442	1.4207
6.444	-0.5583
6.446	0.49024
6.448	-1.7309
6.45	3.9605
6.452	-0.29371
6.454	-0.38318
6.456	-1.5915
6.458	-3.0775
6.46	-2.2015
6.462	3.5454
6.464	-0.18828
6.466	2.7236
6.468	-1.3229
6.47	1.7431
6.472	2.2708
6.474	3.2364
6.476	2.2794
6.478	1.853
6.48	-0.55912
6.482	-1.4088
6.484	0.94492
6.486	0.20232
6.488	-0.99431
6.49	1.1009
6.492	-1.626
6.494	-2.8466
6.496	-1.6277
6.498	-2.4587
6.5	1.9869
6.502	-0.11963
6.504	0.38198
6.506	2.5304
6.508	1.7689
6.51	0.68932
6.512	-0.65377
6.514	-1.4593
6.516	0.0024147
6.518	1.5566
6.52	-0.80324
6.522	0.33146
6.524	-3.0279
6.526	0.57602
6.528	-0.90222
6.53	1.4625
6.532	3.3818
6.534	-0.92539
6.536	-3.3406
6.538	-4.74
6.54	-2.6912
6.542	-4.9245
6.544	2.9539
6.546	-2.0924
6.548	-3.2406
6.55	-2.7671
6.552	-0.043925
6.554	-1.9645
6.556	-0.090481
6.558	0.030165
6.56	-0.73676
6.562	-4.367
6.564	2.0899
6.566	2.5537
6.568	1.9754
6.57	-3.6951
6.572	-4.0952
6.574	1.7623
6.576	2.1093
6.578	2.3296
6.58	-9.3665
6.582	2.1035
6.584	-2.3331
6.586	0.9068
6.588	-1.8186
6.59	0.77108
6.592	-3.23
6.594	-1.4682
6.596	-0.27397
6.598	-0.22621
6.6	-2.7908
6.602	0.72036
6.604	0.12549
6.606	-0.80634
6.608	-1.454
6.61	-2.6369
6.612	-2.1072
6.614	2.7993
6.616	2.393
6.618	1.4815
6.62	-6.687
6.622	-3.2923
6.624	2.0404
6.626	1.2303
6.628	-0.48033
6.63	0.99812
6.632	-3.6269
6.634	-2.1771
6.636	-1.733
6.638	0.80069
6.64	2.0642
6.642	-3.4126
6.644	0.033939
6.646	-1.1004
6.648	-0.14957
6.65	-0.60219
6.652	-4.6314
6.654	-0.27717
6.656	-1.2879
6.658	-1.6665
6.66	-0.61429
6.662	-3.2684
6.664	-0.90184
6.666	-5.1692
6.668	0.78586
6.67	-3.5265
6.672	-0.11549
6.674	-2.7243
6.676	-0.74867
6.678	0.86786
6.68	-2.2605
6.682	-3.4233
6.684	-1.0509
6.686	0.28335
6.688	0.462
6.69	-5.5486
6.692	0.58017
6.694	-5.127
6.696	-2.312
6.698	0.465
6.7	-5.1819
6.702	-4.454
6.704	-0.96838
6.706	-0.16623
6.708	-6.6696
6.71	0.88896
6.712	-0.074588
6.714	-6.4
6.716	0.78727
6.718	-5.8103
6.72	-1.6517
6.722	-5.8716
6.724	0.090635
6.726	-3.5443
6.728	-2.3794
6.73	-3.5194
6.732	0.12141
6.734	0.41912
6.736	-0.9832
6.738	-2.2346
6.74	-0.74597
6.742	-0.33592
6.744	-0.7807
6.746	-4.7072
6.748	-2.0368
6.75	-2.9248
6.752	-4.0033
6.754	-4.0603
6.756	-4.025
6.758	-8.9317
6.76	2.0475
6.762	-0.048445
6.764	-0.27205
6.766	-0.25247
6.768	-1.3632
6.77	-1.1705
6.772	1.3923
6.774	-1.2761
6.776	-3.1972
6.778	-5.9907
6.78	-7.3592
6.782	-3.3145
6.784	-4.9001
6.786	-2.8791
6.788	-3.4814
6.79	-2.539
6.792	-3.1157
6.794	-6.5263
6.796	-1.9228
6.798	-2.3598
6.8	-1.574
6.802	-1.6708
6.804	-4.722
6.806	-2.5752
6.808	-2.9194
6.81	-0.98687
6.812	-6.0244
6.814	-4.9737
6.816	-5.3421
6.818	-4.8049
6.82	-6.0978
6.822	-7.6652
6.824	-4.1763
6.826	-5.9744
6.828	-4.3345
6.83	-3.9232
6.832	-5.4557
6.834	-2.936
6.836	-5.5485
6.838	-4.045
6.84	-6.259
6.842	-3.7336
6.844	-4.8604
6.846	-7.6157
6.848	-5.3421
6.85	-4.0405
6.852	-3.1628
6.854	-4.3606
6.856	-3.122
6.858	-5.0073
6.86	-4.736
6.862	-5.9442
6.864	-5.7866
6.866	-5.834
6.868	-5.3431
6.87	-6.6394
6.872	-2.8398
6.874	-9.9556
6.876	-6.6551
6.878	-5.114
6.88	-3.8331
6.882	-4.8972
6.884	-7.7044
6.886	-6.9684
6.888	-7.6901
6.89	-4.3832
6.892	-10.5
6.894	-3.5275
6.896	-4.0053
6.898	-4.9326
6.9	-5.709
6.902	-5.2849
6.904	-5.5428
6.906	-11.741
6.908	-8.5276
6.91	-8.0259
6.912	-8.5675
6.914	-4.242
6.916	-4.6033
6.918	-6.3155
6.92	-5.9521
6.922	-7.4257
6.924	-7.5985
6.926	-9.4557
6.928	-8.937
6.93	-5.8979
6.932	-8.8346
6.934	-4.293
6.936	-13.594
6.938	-14.181
6.94	-12.709
6.942	-5.0285
6.944	-7.003
6.946	-7.8383
6.948	-15.803
6.95	-12.89
6.952	-6.4825
6.954	-10.13
6.956	-7.8067
6.958	-8.0944
6.96	-6.2288
6.962	-8.0142
6.964	-7.625
6.966	-8.0495
6.968	-7.5866
6.97	-6.8636
6.972	-7.1264
6.974	-9.0225
6.976	-9.7699
6.978	-9.5875
6.98	-11.693
6.982	-6.021
6.984	-8.2237
6.986	-10.232
6.988	-9.8989
6.99	-12.201
6.992	-12.824
6.994	-12.406
6.996	-10.275
6.998	-7.7987
7	-7.6646
7.002	-7.8157
7.004	-8.4546
7.006	-11.491
7.008	-9.2148
7.01	-8.1461
7.012	-12.429
7.014	-9.4488
7.016	-9.109
7.018	-13.553
7.02	-11.431
7.022	-10.686
7.024	-9.1508
7.026	-10.781
7.028	-9.5474
7.03	-13.884
7.032	-9.1554
7.034	-16.285
7.036	-14.462
7.038	-8.0906
7.04	-12.527
7.042	-15.644
7.044	-11.329
7.046	-12.748
7.048	-15.206
7.05	-9.1792
7.052	-10.491
7.054	-11.382
7.056	-14.256
7.058	-19.577
7.06	-8.0901
7.062	-10.105
7.064	-10.167
7.066	-13.392
7.068	-9.1967
7.07	-11.763
7.072	-11.575
7.074	-15.025
7.076	-13.603
7.078	-11.662
7.08	-14.867
7.082	-12.377
7.084	-11.701
7.086	-11.237
7.088	-12.769
7.09	-13.843
7.092	-13.88
7.094	-12.437
7.096	-12.486
7.098	-12.791
7.1	-12.513
7.102	-16.954
7.104	-10.393
7.106	-16.848
7.108	-16.321
7.11	-13.406
7.112	-15.307
7.114	-15.318
7.116	-14.276
7.118	-16.668
7.12	-17.138
7.122	-14.301
7.124	-13.089
7.126	-12.845
7.128	-16.216
7.13	-14.424
7.132	-14.946
7.134	-14.7
7.136	-15.57
7.138	-14.773
7.14	-16.462
7.142	-12.677
7.144	-16.37
7.146	-15.16
7.148	-14.284
7.15	-13.478
7.152	-14.445
7.154	-11.926
7.156	-17.041
7.158	-12.608
7.16	-13.01
7.162	-13.741
7.164	-16.986
7.166	-15.547
7.168	-17.753
7.17	-15.942
7.172	-13.932
7.174	-21.11
7.176	-13.851
7.178	-17.122
7.18	-14.958
7.182	-12.712
7.184	-19.463
7.186	-14.394
7.188	-16.341
7.19	-15.892
7.192	-17.263
7.194	-15.563
7.196	-15.236
7.198	-19.337
7.2	-20.075
7.202	-20.705
7.204	-14.345
7.206	-16.65
7.208	-18.002
7.21	-13.552
7.212	-13.465
7.214	-14.365
7.216	-20.398
7.218	-21.419
7.22	-13.625
7.222	-12.974
7.224	-18.895
7.226	-14.579
7.228	-16.316
7.23	-15.653
7.232	-14.111
7.234	-14.646
7.236	-13.742
7.238	-13.92
7.24	-14.634
7.242	-15.131
7.244	-16.252
7.246	-15.38
7.248	-15.443
7.25	-13.387
7.252	-23.606
7.254	-16.554
7.256	-13.746
7.258	-15.811
7.26	-15.693
7.262	-14.42
7.264	-16.236
7.266	-17.333
7.268	-18.898
7.27	-16.131
7.272	-16.138
7.274	-15.931
7.276	-15.466
7.278	-15.445
7.28	-14.561
7.282	-14.953
7.284	-14.892
7.286	-16.42
7.288	-13.038
7.29	-14.206
7.292	-13.965
7.294	-19.31
7.296	-20.492
7.298	-14.645
7.3	-18.549
7.302	-18.221
7.304	-13.156
7.306	-17.109
7.308	-16.489
7.31	-17.544
7.312	-11.417
7.314	-19.828
7.316	-16.053
7.318	-15.394
7.32	-13.1
7.322	-17.498
7.324	-13.142
7.326	-19.319
7.328	-11.601
7.33	-12.121
7.332	-15.572
7.334	-13.755
7.336	-13.789
7.338	-13.104
7.34	-11.677
7.342	-11.082
7.344	-12.926
7.346	-19.841
7.348	-12.293
7.35	-13.041
7.352	-12.721
7.354	-12.804
7.356	-13.485
7.358	-12.322
7.36	-11.887
7.362	-12.271
7.364	-12.555
7.366	-12.939
7.368	-17.116
7.37	-17.638
7.372	-14.968
7.374	-12.964
7.376	-14.451
7.378	-10.484
7.38	-11.064
7.382	-10.533
7.384	-14.157
7.386	-9.5164
7.388	-9.5237
7.39	-16.952
7.392	-9.971
7.394	-12.658
7.396	-10.72
7.398	-13.961
7.4	-15.566
7.402	-10.6
7.404	-11.51
7.406	-16.724
7.408	-17.203
7.41	-13.638
7.412	-12.707
7.414	-11.939
7.416	-19.244
7.418	-9.759
7.42	-12.471
7.422	-12.146
7.424	-15.6
7.426	-10.959
7.428	-14.443
7.43	-10.972
7.432	-15.931
7.434	-9.4848
7.436	-9.0194
7.438	-8.494
7.44	-9.3095
7.442	-22.04
7.444	-8.272
7.446	-8.4363
7.448	-10.879
7.45	-13.052
7.452	-12.926
7.454	-12.446
7.456	-12.481
7.458	-15.823
7.46	-13.644
7.462	-11.883
7.464	-10.107
7.466	-11.336
7.468	-13.85
7.47	-11.565
7.472	-12.814
7.474	-11.532
7.476	-10.195
7.478	-10.313
7.48	-15.239
7.482	-13.693
7.484	-11.935
7.486	-10.264
7.488	-15.134
7.49	-13.682
7.492	-12.764
7.494	-12.9
7.496	-11.288
7.498	-11.735
7.5	-10.632
7.502	-11.9
7.504	-14.746
7.506	-10.858
7.508	-11.8
7.51	-11.828
7.512	-9.5465
7.514	-13.167
7.516	-14.798
7.518	-17.284
7.52	-10.721
7.522	-10.943
7.524	-9.6333
7.526	-17.503
7.528	-8.011
7.53	-12.565
7.532	-12.01
7.534	-14.716
7.536	-11.047
7.538	-8.7302
7.54	-15.666
7.542	-13.435
7.544	-13.877
7.546	-11.607
7.548	-8.4362
7.55	-8.0568
7.552	-8.1995
7.554	-11.169
7.556	-16.031
7.558	-13
7.56	-8.9546
7.562	-14.223
7.564	-13.804
7.566	-11.004
7.568	-12.939
7.57	-12.897
7.572	-9.395
7.574	-9.3987
7.576	-9.9094
7.578	-17.513
7.58	-11.232
7.582	-12.734
7.584	-6.5598
7.586	-11.299
7.588	-10.074
7.59	-11.333
7.592	-12.814
7.594	-7.8541
7.596	-10.949
7.598	-13.026
7.6	-11.508
7.602	-11.903
7.604	-9.7755
7.606	-11.793
7.608	-8.9534
7.61	-14.737
7.612	-9.9433
7.614	-11.317
7.616	-10.63
7.618	-9.6257
7.62	-9.5366
7.622	-12.513
7.624	-9.0981
7.626	-13.456
7.628	-10.524
7.63	-11.299
7.632	-9.3146
7.634	-9.0068
7.636	-18.598
7.638	-13.657
7.64	-9.2865
7.642	-13.157
7.644	-8.7855
7.646	-11.068
7.648	-12.735
7.65	-8.767
7.652	-10.807
7.654	-10.091
7.656	-9.9075
7.658	-14.507
7.66	-8.8096
7.662	-10.746
7.664	-12.886
7.666	-10.225
7.668	-11.036
7.67	-8.9137
7.672	-8.0911
7.674	-6.7146
7.676	-8.7219
7.678	-7.5687
7.68	-4.1607
7.682	-4.2252
7.684	-18.866
7.686	-10.519
7.688	-11.79
7.69	-11.849
7.692	-7.451
7.694	-7.0407
7.696	-7.1978
7.698	-8.3359
7.7	-7.6525
7.702	-13.151
7.704	-12.166
7.706	-12.101
7.708	-7.9556
7.71	-10.037
7.712	-10.328
7.714	-11.799
7.716	-7.4422
7.718	-8.9128
7.72	-12.176
7.722	-8.0609
7.724	-6.4307
7.726	-15.267
7.728	-10.291
7.73	-6.8769
7.732	-8.2078
7.734	-9.1226
7.736	-7.8458
7.738	-14.148
7.74	-5.7425
7.742	-7.5783
7.744	-9.9569
7.746	-11.671
7.748	-9.381
7.75	-8.3699
7.752	-8.3711
7.754	-9.2796
7.756	-9.3023
7.758	-7.6168
7.76	-6.9283
7.762	-7.2563
7.764	-12.456
7.766	-4.1311
7.768	-6.849
7.77	-8.1807
7.772	-6.8429
7.774	-11.4
7.776	-6.1173
7.778	-9.1496
7.78	-10.878
7.782	-9.8603
7.784	-10.133
7.786	-12.987
7.788	-13.156
7.79	-5.1294
7.792	-10.931
7.794	-11.538
7.796	-8.5617
7.798	-4.5467
7.8	-8.5513
7.802	-15.751
7.804	-6.0005
7.806	-12.1
7.808	-4.5797
7.81	-9.3455
7.812	-9.5818
7.814	-5.0245
7.816	-4.3799
7.818	-8.7981
7.82	-9.1547
7.822	-9.7087
7.824	-7.6182
7.826	-9.4494
7.828	-7.7959
7.83	-12.097
7.832	-6.1787
7.834	-4.6732
7.836	-6.4072
7.838	-7.4655
7.84	-10.798
7.842	-6.4451
7.844	-6.4453
7.846	-10.687
7.848	-6.5173
7.85	-8.2472
7.852	-6.3946
7.854	-9.012
7.856	-12.136
7.858	-10.857
7.86	-6.2606
7.862	-10.766
7.864	-6.6126
7.866	-12.13
7.868	-7.4139
7.87	-7.2595
7.872	-3.8999
7.874	-4.904
7.876	-6.5866
7.878	-7.2774
7.88	-6.5127
7.882	-8.2532
7.884	-7.4539
7.886	-6.0574
7.888	-11.338
7.89	-4.4383
7.892	-12.262
7.894	-3.5987
7.896	-4.0083
7.898	-6.0111
7.9	-6.6672
7.902	-8.0938
7.904	-10.251
7.906	-7.285
7.908	-7.4898
7.91	-6.95
7.912	-6.1348
7.914	-11.739
7.916	-5.3486
7.918	-5.8161
7.92	-4.7108
7.922	-5.4445
7.924	-9.1473
7.926	-9.2323
7.928	-11.7
7.93	-6.7453
7.932	-4.8144
7.934	-11.072
7.936	-6.3542
7.938	-7.56
7.94	-5.4047
7.942	-8.4902
7.944	-8.0268
7.946	-3.6976
7.948	-6.0095
7.95	-4.9481
7.952	-4.4668
7.954	-4.0024
7.956	-5.0922
7.958	-6.744
7.96	-5.473
7.962	-4.2422
7.964	-6.1808
7.966	-7.3824
7.968	-7.1868
7.97	-4.4076
7.972	-8.2546
7.974	-3.8784
7.976	-6.1889
7.978	-5.7438
7.98	-7.0081
7.982	-4.2847
7.984	-6.4152
7.986	-6.6211
7.988	-2.8727
7.99	-4.8822
7.992	-9.1507
7.994	-10.887
7.996	-3.9612
7.998	-4.9682
8	-6.396
8.002	-3.4707
8.004	-5.4211
8.006	-4.7789
8.008	-6.6595
8.01	-6.0694
8.012	-6.1432
8.014	-5.1116
8.016	-5.6541
8.018	-6.331
8.02	-6.8265
8.022	-2.391
8.024	-6.3322
8.026	-3.3241
8.028	-5.0163
8.03	-2.5191
8.032	-3.3469
8.034	-1.701
8.036	-5.0374
8.038	-3.2491
8.04	-6.0783
8.042	-9.337
8.044	-3.9625
8.046	-2.7105
8.048	-2.9144
8.05	-2.1125
8.052	-4.3937
8.054	-4.1758
8.056	-0.53014
8.058	-2.6343
8.06	-0.55661
8.062	0.481
8.064	0.97014
8.066	-7.2072
8.068	-5.3667
8.07	0.16612
8.072	-0.85831
8.074	-1.0202
8.076	-2.4362
8.078	-2.5058
8.08	0.51543
8.082	1.6317
8.084	-0.16052
8.086	-2.9538
8.088	0.8831
8.09	0.84066
8.092	-4.2996
8.094	0.24392
8.096	-3.5396
8.098	-2.7534
8.1	2.0781
8.102	-1.0567
8.104	-0.45533
8.106	-0.12809
8.108	2.4788
8.11	-2.5066
8.112	-1.7574
8.114	0.52129
8.116	0.96725
8.118	0.20708
8.12	0.55954
8.122	3.2841
8.124	-1.9212
8.126	-0.95921
8.128	0.94838
8.13	3.4808
8.132	-1.052
8.134	3.7963
8.136	1.0934
8.138	1.7435
8.14	-0.27871
8.142	-0.23079
8.144	3.7396
8.146	3.9034
8.148	-0.075706
8.15	3.3817
8.152	-0.59821
8.154	0.60972
8.156	4.7632
8.158	4.5992
8.16	2.991
8.162	5.3717
8.164	3.773
8.166	3.104
8.168	3.5242
8.17	1.4007
8.172	-0.61144
8.174	4.0302
8.176	6.637
8.178	7.9491
8.18	6.0512
8.182	-5.204
8.184	0.34321
8.186	5.9005
8.188	0.73
8.19	4.6515
8.192	7.1397
8.194	6.5459
8.196	7.1153
8.198	-2.5534
8.2	1.4809
8.202	0.56846
8.204	5.5314
8.206	5.6267
8.208	4.6995
